"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","ISRC","Added By","Added At"
"spotify:track:4EF941VzqGMLFnYlXH03hG","Make it","spotify:artist:5iRPbkcPmqAFFwDUj6ywVS","2PM","spotify:album:1dbp3aJzOuyRfGHLUJZqT1","MUST","spotify:artist:5iRPbkcPmqAFFwDUj6ywVS","2PM","2021-06-28","https://i.scdn.co/image/ab67616d0000b273e423123680359360283ef2f1","1","2","179706","https://p.scdn.co/mp3-preview/78a0791117610c62826a3edd3decd94866446b07?cid=9950ac751e34487dbbe027c4fd7f8e99","false","52","US5TA2100034","spotify:user:j9tdfnh4qld2ze26byx4ey0gs","2023-04-16T15:01:27Z"
"spotify:track:1zoyteFQmeUUqyOl2Xznpy","Tamed-Dashed","spotify:artist:5t5FqBwTcgKTaWmfEbwQY9","ENHYPEN","spotify:album:5jGRqioNCSWZGBl3QmyuFI","DIMENSION : DILEMMA","spotify:artist:5t5FqBwTcgKTaWmfEbwQY9","ENHYPEN","2021-10-12","https://i.scdn.co/image/ab67616d0000b2736772cf096be8acc1df092519","1","2","196170","https://p.scdn.co/mp3-preview/adb73e92184b533ae39acc4fb79703d006b09573?cid=9950ac751e34487dbbe027c4fd7f8e99","false","69","USA2P2135692","spotify:user:j9tdfnh4qld2ze26byx4ey0gs","2023-04-16T15:01:35Z"
"spotify:track:3wEYYVD6uC3A3LhVhqARZv","THRILL RIDE","spotify:artist:0CmvFWTX9zmMNCUi6fHtAx","THE BOYZ","spotify:album:0lh0pZ8GjZGrAhzIG4Jn0E","THE BOYZ 6TH MINI ALBUM [THRILL-ING]","spotify:artist:0CmvFWTX9zmMNCUi6fHtAx","THE BOYZ","2021-08-09","https://i.scdn.co/image/ab67616d0000b2731544041d0285585cc92c2709","1","1","196333","https://p.scdn.co/mp3-preview/c83d2d229459d090c5e78bfaf7e24984ffdedb24?cid=9950ac751e34487dbbe027c4fd7f8e99","false","57","KRA382159932","spotify:user:j9tdfnh4qld2ze26byx4ey0gs","2023-04-16T15:03:09Z"
"spotify:track:6hHrPwQYGp9kPL7xLZviBS","Universe (Let's Play Ball)","spotify:artist:3paGCCtX1Xr4Gx53mSeZuQ","NCT U","spotify:album:31BJasH9nLradtMdJEIDXk","Universe (Let's Play Ball)","spotify:artist:3paGCCtX1Xr4Gx53mSeZuQ","NCT U","2021-12-10","https://i.scdn.co/image/ab67616d0000b27358169e974a94b9a18c9d2a03","1","1","231466","","false","48","KRA302100380","spotify:user:j9tdfnh4qld2ze26byx4ey0gs","2023-04-16T15:03:55Z"
"spotify:track:2TwB7aK39tnZBQjBPgcbCj","Spider","spotify:artist:6nWKAdMv1BDq1zHfZzkdbR","HOSHI","spotify:album:3PtE3yizKf8e2MzCtXU8K9","Spider","spotify:artist:6nWKAdMv1BDq1zHfZzkdbR","HOSHI","2021-04-02","https://i.scdn.co/image/ab67616d0000b2739448197f00ccb91ff0685681","1","1","211577","https://p.scdn.co/mp3-preview/9cd7640fdb90b13ab5bf7becf6d50e4c2cc2be4f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","63","USA2P2108292","spotify:user:j9tdfnh4qld2ze26byx4ey0gs","2023-04-16T15:04:28Z"
"spotify:track:0rNLaGUleZ91DXMxmZNq5v","Fireworks (I'm The One)","spotify:artist:68KmkJeZGfwe1OUaivBa2L","ATEEZ","spotify:album:1JMc8IZ1Jbax6m5OvswmAB","ZERO : FEVER Part.2","spotify:artist:68KmkJeZGfwe1OUaivBa2L","ATEEZ","2021-03-01","https://i.scdn.co/image/ab67616d0000b27334d8066f243f11719ac475e2","1","1","209574","https://p.scdn.co/mp3-preview/e2aed92e0bd254587bd3579850f7bf0efb651789?cid=9950ac751e34487dbbe027c4fd7f8e99","false","65","KRD442100002","spotify:user:j9tdfnh4qld2ze26byx4ey0gs","2023-04-16T15:04:43Z"
"spotify:track:2bZIDMpzVooosmPHn0tHnd","STEREOTYPE","spotify:artist:01XYiBYaoMJcNhPokrg0l0","STAYC","spotify:album:7HGjNJBj1NQGNwCzFD2LHj","STEREOTYPE","spotify:artist:01XYiBYaoMJcNhPokrg0l0","STAYC","2021-09-06","https://i.scdn.co/image/ab67616d0000b2735c1dca4c993850471d5d8f14","1","1","191695","https://p.scdn.co/mp3-preview/2ccc020e1158e9a82a5a7438676fa145cc58691b?cid=9950ac751e34487dbbe027c4fd7f8e99","false","70","KRA382160813","spotify:user:j9tdfnh4qld2ze26byx4ey0gs","2023-04-16T15:05:06Z"
"spotify:track:1Goejji6m1d0s0cv4OnL7f","Rush Hour","spotify:artist:4TnGh5PKbSjpYqpIdlW5nz","MONSTA X","spotify:album:7C4wO7npFwUlVgNye4hbII","NO LIMIT","spotify:artist:4TnGh5PKbSjpYqpIdlW5nz","MONSTA X","2021-11-19","https://i.scdn.co/image/ab67616d0000b2731b11d18d5123d81f456975e5","1","1","202840","https://p.scdn.co/mp3-preview/794277cd0126099638731b7fd23876fd1852d352?cid=9950ac751e34487dbbe027c4fd7f8e99","false","52","KRMIM2143224","spotify:user:j9tdfnh4qld2ze26byx4ey0gs","2023-04-16T15:05:47Z"
"spotify:track:6LnEoRQKMcaFTR5UvaKuBy","Rock with you","spotify:artist:7nqOGRxlXj7N2JYbgNEjYH","SEVENTEEN","spotify:album:2PIReru2w5i4JXOzeZnamd","SEVENTEEN 9th Mini Album 'Attacca'","spotify:artist:7nqOGRxlXj7N2JYbgNEjYH","SEVENTEEN","2021-10-22","https://i.scdn.co/image/ab67616d0000b2735ac2a400576ac7f35aa7428b","1","2","180360","https://p.scdn.co/mp3-preview/08e05433359d32fa2cdffcf2c631ac25ff02085f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","74","USA2P2135688","spotify:user:j9tdfnh4qld2ze26byx4ey0gs","2023-04-16T15:05:59Z"
"spotify:track:7oQqeRSV38YqkRv2UGvmbS","WE GO","spotify:artist:24nUVBIlCGi4twz4nYxJum","fromis_9","spotify:album:5DPggk2zBmJYqtaUyLOlVW","9 WAY TICKET","spotify:artist:24nUVBIlCGi4twz4nYxJum","fromis_9","2021-05-17","https://i.scdn.co/image/ab67616d0000b2731b71401437cd2b0e6577e813","1","2","175946","https://p.scdn.co/mp3-preview/47a7ea59b0fbf743b5bd2e53276534cf4caeb097?cid=9950ac751e34487dbbe027c4fd7f8e99","false","58","KRA872100002","spotify:user:j9tdfnh4qld2ze26byx4ey0gs","2023-04-16T15:06:08Z"
"spotify:track:0awQIOFGtg18LCJ0WhFf8s","House Party","spotify:artist:6gzXCdfYfFe5XKhPKkYqxV","SUPER JUNIOR","spotify:album:3qyzxavqOfixEPDfFCEMlH","The Renaissance - The 10th Album","spotify:artist:6gzXCdfYfFe5XKhPKkYqxV","SUPER JUNIOR","2021-03-16","https://i.scdn.co/image/ab67616d0000b27396678b0a030238837547c6ff","1","2","241453","https://p.scdn.co/mp3-preview/ad4f689a51d65107e3741d5ff4aa4259ec6636d3?cid=9950ac751e34487dbbe027c4fd7f8e99","false","50","KRA302100058","spotify:user:j9tdfnh4qld2ze26byx4ey0gs","2023-04-16T15:06:23Z"
"spotify:track:7od91jr6uXk0JoxVaIRA18","Chi Mat Ba Ram","spotify:artist:7t5H3uQv0Zw6cQUnSTF5BB","Brave Girls","spotify:album:2x10RN9oP665I7gyP1UNUi","Summer Queen","spotify:artist:7t5H3uQv0Zw6cQUnSTF5BB","Brave Girls","2021-06-17","https://i.scdn.co/image/ab67616d0000b273393c272facbab67f788713af","1","1","217320","https://p.scdn.co/mp3-preview/93905725b7912963358aac415db671815d2f3e74?cid=9950ac751e34487dbbe027c4fd7f8e99","false","50","KRA382152276","spotify:user:j9tdfnh4qld2ze26byx4ey0gs","2023-04-16T15:06:32Z"
"spotify:track:42fR3oINF3KfXCDtheoNiY","Don't fight the feeling","spotify:artist:3cjEqqelV9zb4BYE3qDQ4O","EXO","spotify:album:7Jw48lPmYuYftfQv5LmAzI","DON'T FIGHT THE FEELING - Special Album","spotify:artist:3cjEqqelV9zb4BYE3qDQ4O","EXO","2021-06-07","https://i.scdn.co/image/ab67616d0000b273e70b87a4bd471f82768bdcb9","1","1","176546","https://p.scdn.co/mp3-preview/f95c84592df4d8f127e32b5f7db95371a73293ef?cid=9950ac751e34487dbbe027c4fd7f8e99","false","61","KRA302100186","spotify:user:j9tdfnh4qld2ze26byx4ey0gs","2023-04-16T15:06:55Z"
"spotify:track:0br4r9VlPdofrWXxPorlYd","Why Why Why","spotify:artist:5qRSs6mvI17zrkJpOHkCoM","iKON","spotify:album:7M784rTDL5CaHN250ibG1Q","Why Why Why","spotify:artist:5qRSs6mvI17zrkJpOHkCoM","iKON","2021-03-03","https://i.scdn.co/image/ab67616d0000b273aaaf875054190af181b71558","1","1","206856","https://p.scdn.co/mp3-preview/c443f88e20738a9c3ee882e09307bcf5596775f0?cid=9950ac751e34487dbbe027c4fd7f8e99","false","53","KRA402100044","spotify:user:j9tdfnh4qld2ze26byx4ey0gs","2023-04-16T15:07:17Z"
"spotify:track:2R8MZR1RCP4cIJITHDPRbY","Favorite (Vampire)","spotify:artist:7f4ignuCJhLXfZ9giKT7rH","NCT 127","spotify:album:5LbnQtyHBfJUCigA08llHX","Favorite - The 3rd Album Repackage","spotify:artist:7f4ignuCJhLXfZ9giKT7rH","NCT 127","2021-10-25","https://i.scdn.co/image/ab67616d0000b27325adc6ae87e26bc7e556af71","1","1","215586","","false","63","KRA302100305","spotify:user:j9tdfnh4qld2ze26byx4ey0gs","2023-04-16T15:07:37Z"
"spotify:track:1eykKBqxHgasGHwjOQIvbt","UNNATURAL","spotify:artist:6hhqsQZhtp9hfaZhSd0VSD","WJSN","spotify:album:0uD1Chx5ZsnZM4kS8yK0S8","UNNATURAL","spotify:artist:6hhqsQZhtp9hfaZhSd0VSD","WJSN","2021-03-31","https://i.scdn.co/image/ab67616d0000b27342678cd46d7322e395400930","1","1","181106","https://p.scdn.co/mp3-preview/8fc3b852961cccadd753ac88cc43f39486436004?cid=9950ac751e34487dbbe027c4fd7f8e99","false","56","KRA382102147","spotify:user:j9tdfnh4qld2ze26byx4ey0gs","2023-04-16T15:07:43Z"
"spotify:track:6AE0npeqcZIebU2EN7jMtL","DO or NOT","spotify:artist:1wKpMkucynaTfG8lyPprYV","PENTAGON","spotify:album:5iu1d69dqEo9UaKpZDYoIV","LOVE or TAKE","spotify:artist:1wKpMkucynaTfG8lyPprYV","PENTAGON","2021-03-15","https://i.scdn.co/image/ab67616d0000b2733fe0e026d4043e5d62c81328","1","2","188240","","false","50","KRA392100006","spotify:user:j9tdfnh4qld2ze26byx4ey0gs","2023-04-16T15:07:50Z"
"spotify:track:54HsCR7lJJdwxmEnTY1JfF","Dun Dun Dance","spotify:artist:2019zR22qK2RBvCqtudBaI","OH MY GIRL","spotify:album:2xfmLni05CCgygcNdtPvuN","Dear OHMYGIRL","spotify:artist:2019zR22qK2RBvCqtudBaI","OH MY GIRL","2021-05-10","https://i.scdn.co/image/ab67616d0000b27304d1fa0ab8be50437e6bad1d","1","1","220560","https://p.scdn.co/mp3-preview/a8d6f446d8ef097e7e68232e0171e99a61e8b81a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","59","KRB462100515","spotify:user:j9tdfnh4qld2ze26byx4ey0gs","2023-04-16T15:08:18Z"
"spotify:track:462OPOKW0VMbvW9H7HIb0U","Don't Call Me","spotify:artist:2hRQKC0gqlZGPrmUKbcchR","SHINee","spotify:album:6bfcHf3khPey88qjiiw8V3","Don't Call Me - The 7th Album","spotify:artist:2hRQKC0gqlZGPrmUKbcchR","SHINee","2021-02-22","https://i.scdn.co/image/ab67616d0000b2732eafb1407218dca0cb8d91b8","1","1","220173","https://p.scdn.co/mp3-preview/324c391ca4f8e7cc43c158c9614ce0a9dc999eb2?cid=9950ac751e34487dbbe027c4fd7f8e99","false","60","KRA302100030","spotify:user:j9tdfnh4qld2ze26byx4ey0gs","2023-04-16T15:08:47Z"
"spotify:track:0Z2DbHevn9qtSKAWcYB2tM","Love So Sweet","spotify:artist:3IJCdgkBZbieocLZ4e94GZ","Cherry Bullet","spotify:album:0W9GrOL1veUcQdbPvgjj9i","Cherry Rush","spotify:artist:3IJCdgkBZbieocLZ4e94GZ","Cherry Bullet","2021-01-20","https://i.scdn.co/image/ab67616d0000b273b0f7fd5522eff959055b20d8","1","1","188053","https://p.scdn.co/mp3-preview/cef83b04e59eb112b91be62abae4487c5d39778f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","55","KRA382100170","spotify:user:j9tdfnh4qld2ze26byx4ey0gs","2023-04-16T15:09:01Z"
